feedback_id,source,timestamp,text,organization,loc,urgency
EM001069,Email,2025-12-03 23:03:00,"The school bus pickup area near {place} becomes unsafe because vehicles stop without proper organization. Dear Sir/Madam, I wanted to bring a problem to your notice regarding a public service issue in Leh. The school bus pickup area near the nearby government school becomes unsafe because vehicles stop without proper organization. Please consider a safer arrangement during school hours. Location: Leh, Ladakh. Please acknowledge the complaint and advise me on the next step. Regards, A concerned citizen",,"Leh, Ladakh",
EM001070,Email,2025-07-07 17:55:00,"Follow-up: My scholarship application has been pending for some time and I am unable to see a clear status online. Dear Sir/Madam, I would like to request your help regarding an issue in my locality regarding a public service issue in Guwahati. My scholarship application has been pending for some time and I am unable to see a clear status online. Please let me know whom I should contact for an update. Location: Guwahati, Assam. I hope the department can look into this soon. Regards, A concerned citizen",,"Guwahati, Assam",
EM001071,Email,2025-12-10 07:05:00,"The government school in {place} needs attention to some basic facilities. Students are currently sharing limited classroom resources. Dear Sir/Madam, I am writing to report an issue regarding a public service issue in Itanagar. The government school in the education office needs attention to some basic facilities. Students are currently sharing limited classroom resources. Could the school be inspected and the required facilities arranged? This is not the first time we have faced this problem. Location: Itanagar, Arunachal Pradesh. Please let me know if any additional details are required. Regards, A concerned citizen",,"Itanagar, Arunachal Pradesh",
EM001072,Email,2025-04-14 17:41:00,"The sanitation facilities at the government school in {place} need improvement. Students are finding the current arrangements difficult to use. Dear Sir/Madam, I am writing to report an issue regarding a public service issue in Imphal. The sanitation facilities at the government school in the district school need improvement. Students are finding the current arrangements difficult to use. I request that the matter be inspected. Location: Imphal, Manipur. Please let me know if any additional details are required. Regards, A concerned citizen",,"Imphal, Manipur",
EM001073,Email,2025-05-23 06:41:00,"Parents in our area have raised concerns about the shortage of teachers at the school in {place}. Dear Sir/Madam, I am a resident of the area and would like to raise a concern regarding a public service issue in Bengaluru. Parents in our area have raised concerns about the shortage of teachers at the school in the school campus. Could the department clarify whether additional teachers are planned? Location: Bengaluru, Karnataka. I would appreciate an update when possible. Regards, A concerned citizen",,"Bengaluru, Karnataka",
EM001074,Email,2025-10-31 02:55:00,"Parents in our area have raised concerns about the shortage of teachers at the school in {place}. Dear Sir/Madam, I am contacting your department because I have been facing a problem regarding a public service issue in Visakhapatnam. Parents in our area have raised concerns about the shortage of teachers at the school in the local government school. Could the department clarify whether additional teachers are planned? I am mainly looking for a clear update and a practical solution. Location: Visakhapatnam, Andhra Pradesh. Please let me know if any additional details are required. Regards, A concerned citizen",,"Visakhapatnam, Andhra Pradesh",
EM001075,Email,2025-11-18 00:38:00,"Request for assistance - My scholarship application has been pending for some time and I am unable to see a clear status online. Dear Sir/Madam, I am writing to report an issue regarding a public service issue in Itanagar. My scholarship application has been pending for some time and I am unable to see a clear status online. Please let me know whom I should contact for an update. I am mainly looking for a clear update and a practical solution. Location: Itanagar, Arunachal Pradesh. I would appreciate an update when possible. Regards, A concerned citizen",,"Itanagar, Arunachal Pradesh",
EM001076,Email,2025-09-09 02:36:00,"My scholarship application has been pending for some time and I am unable to see a clear status online. Dear Sir/Madam, I am writing to report an issue regarding a public service issue in Itanagar. My scholarship application has been pending for some time and I am unable to see a clear status online. Please let me know whom I should contact for an update. Location: Itanagar, Arunachal Pradesh. I would appreciate an update when possible. Regards, A concerned citizen",,"Itanagar, Arunachal Pradesh",
EM001077,Email,2025-12-08 15:38:00,"Request for assistance - Parents in our area have raised concerns about the shortage of teachers at the school in {place}. Dear Sir/Madam, I wanted to check whether someone could look into the following matter regarding a public service issue in Gurugram. Parents in our area have raised concerns about the shortage of teachers at the school in the education office. Could the department clarify whether additional teachers are planned? Location: Gurugram, Haryana. Please let me know if any additional details are required. Regards, A concerned citizen",,"Gurugram, Haryana",
EM001078,Email,2025-03-25 23:42:00,"Parents in our area have raised concerns about the shortage of teachers at the school in {place}. Dear Sir/Madam, I wanted to check whether someone could look into the following matter regarding a public service issue in Jaipur. Parents in our area have raised concerns about the shortage of teachers at the school in the local government school. Could the department clarify whether additional teachers are planned? I had also mentioned this to the local office, but I have not received a clear update. Location: Jaipur, Rajasthan. Please let me know if any additional details are required. Regards, A concerned citizen",,"Jaipur, Rajasthan",
EM001079,Email,2025-06-17 22:22:00,"Request for assistance - The school bus pickup area near {place} becomes unsafe because vehicles stop without proper organization. Dear Sir/Madam, I am writing after trying to get this issue resolved locally regarding a public service issue in Kolkata. The school bus pickup area near the district school becomes unsafe because vehicles stop without proper organization. Please consider a safer arrangement during school hours. I understand that some delays are unavoidable, but the current situation is becoming difficult. Location: Kolkata, West Bengal. Please let me know if any additional details are required. Regards, A concerned citizen",,"Kolkata, West Bengal",
EM001080,Email,2025-05-31 21:20:00,"The government school in {place} needs attention to some basic facilities. Students are currently sharing limited classroom resources. Dear Sir/Madam, I am writing to report an issue regarding a public service issue in Shillong. The government school in the local government school needs attention to some basic facilities. Students are currently sharing limited classroom resources. Could the school be inspected and the required facilities arranged? Location: Shillong, Meghalaya. I hope the department can look into this soon. Regards, A concerned citizen",,"Shillong, Meghalaya",
EM001081,Email,2025-09-27 13:31:00,"The government service portal was unavailable several times while I was trying to submit a request from {place}. Dear Sir/Madam, I am writing to report an issue regarding a public service issue in Hyderabad. The government service portal was unavailable several times while I was trying to submit a request from the district service office. Please check whether there is a technical issue. I understand that some delays are unavoidable, but the current situation is becoming difficult. Location: Hyderabad, Telangana. I hope the department can look into this soon. Regards, A concerned citizen",,"Hyderabad, Telangana",
EM001082,Email,2025-07-02 00:57:00,"I have been trying to get a municipal service issue resolved in {place}, but the request has been passed between offices without a clear response. Dear Sir/Madam, I am writing after trying to get this issue resolved locally regarding a public service issue in Ahmedabad. I have been trying to get a municipal service issue resolved in our municipal area, but the request has been passed between offices without a clear response. Could someone please take ownership of the complaint and provide an update? I understand that some delays are unavoidable, but the current situation is becoming difficult. Location: Ahmedabad, Gujarat. Please let me know if any additional details are required. Regards, A concerned citizen",,"Ahmedabad, Gujarat",
EM001083,Email,2025-03-18 14:48:00,"Request for assistance - The government service portal was unavailable several times while I was trying to submit a request from {place}. Dear Sir/Madam, I would like to request your help regarding an issue in my locality regarding a public service issue in Srinagar. The government service portal was unavailable several times while I was trying to submit a request from the citizen service centre. Please check whether there is a technical issue. I had also mentioned this to the local office, but I have not received a clear update. Location: Srinagar, Jammu and Kashmir. I would appreciate an update when possible. Regards, A concerned citizen",,"Srinagar, Jammu and Kashmir",
EM001084,Email,2025-02-08 07:14:00,"The waiting time at the public service office in {place} was very long and there was no clear queue or token information. Dear Sir/Madam, I am a resident of the area and would like to raise a concern regarding a public service issue in Srinagar. The waiting time at the public service office in the citizen service centre was very long and there was no clear queue or token information. Could the process be improved for citizens? Location: Srinagar, Jammu and Kashmir. I would appreciate an update when possible. Regards, A concerned citizen",,"Srinagar, Jammu and Kashmir",
EM001085,Email,2025-06-09 03:12:00,"Concern regarding The waiting time at the public service office in {place} was very long and there was no clear queue or token information. Dear Sir/Madam, I am not sure which department handles this, so I am writing here for assistance regarding a public service issue in Kolkata. The waiting time at the public service office in the online service portal was very long and there was no clear queue or token information. Could the process be improved for citizens? I understand that some delays are unavoidable, but the current situation is becoming difficult. Location: Kolkata, West Bengal. I would appreciate an update when possible. Regards, A concerned citizen",,"Kolkata, West Bengal",
EM001086,Email,2025-10-24 01:19:00,"I could not find clear information about the procedure for a public service in {place}. Different pages seem to give different instructions. Dear Sir/Madam, I wanted to check whether someone could look into the following matter regarding a public service issue in Hyderabad. I could not find clear information about the procedure for a public service in our municipal area. Different pages seem to give different instructions. Please provide a single, updated source of information. I am mainly looking for a clear update and a practical solution. Location: Hyderabad, Telangana. Thank you for taking the time to read this. Regards, A concerned citizen",,"Hyderabad, Telangana",
EM001087,Email,2025-04-08 02:28:00,"I could not find clear information about the procedure for a public service in {place}. Different pages seem to give different instructions. Dear Sir/Madam, I wanted to check whether someone could look into the following matter regarding a public service issue in Shillong. I could not find clear information about the procedure for a public service in the district service office. Different pages seem to give different instructions. Please provide a single, updated source of information. I understand that some delays are unavoidable, but the current situation is becoming difficult. Location: Shillong, Meghalaya. I hope the department can look into this soon. Regards, A concerned citizen",,"Shillong, Meghalaya",
EM001088,Email,2025-06-28 11:53:00,"I have been trying to get a municipal service issue resolved in {place}, but the request has been passed between offices without a clear response. Dear Sir/Madam, I am writing to report an issue regarding a public service issue in Bengaluru. I have been trying to get a municipal service issue resolved in the online service portal, but the request has been passed between offices without a clear response. Could someone please take ownership of the complaint and provide an update? Location: Bengaluru, Karnataka. Kindly let me know what action can be taken. Regards, A concerned citizen",,"Bengaluru, Karnataka",
EM001089,Email,2025-02-01 03:29:00,"Concern regarding The waiting time at the public service office in {place} was very long and there was no clear queue or token information. Dear Sir/Madam, I am writing after trying to get this issue resolved locally regarding a public service issue in Bhopal. The waiting time at the public service office in the citizen service centre was very long and there was no clear queue or token information. Could the process be improved for citizens? Location: Bhopal, Madhya Pradesh. Thank you for taking the time to read this. Regards, A concerned citizen",,"Bhopal, Madhya Pradesh",
EM001090,Email,2025-10-14 12:22:00,"I could not find clear information about the procedure for a public service in {place}. Different pages seem to give different instructions. Dear Sir/Madam, I wanted to bring a problem to your notice regarding a public service issue in Agartala. I could not find clear information about the procedure for a public service in the online service portal. Different pages seem to give different instructions. Please provide a single, updated source of information. Location: Agartala, Tripura. Please let me know if any additional details are required. Regards, A concerned citizen",,"Agartala, Tripura",
EM001091,Email,2025-08-25 12:47:00,"I could not find clear information about the procedure for a public service in {place}. Different pages seem to give different instructions. Dear Sir/Madam, I am contacting your department because I have been facing a problem regarding a public service issue in Chandigarh. I could not find clear information about the procedure for a public service in our municipal area. Different pages seem to give different instructions. Please provide a single, updated source of information. Location: Chandigarh, Chandigarh. Please let me know if any additional details are required. Regards, A concerned citizen",,"Chandigarh, Chandigarh",
EM001092,Email,2025-08-24 15:25:00,"I have been trying to get a municipal service issue resolved in {place}, but the request has been passed between offices without a clear response. Dear Sir/Madam, I am contacting your department because I have been facing a problem regarding a public service issue in Panaji. I have been trying to get a municipal service issue resolved in the local municipal office, but the request has been passed between offices without a clear response. Could someone please take ownership of the complaint and provide an update? I had also mentioned this to the local office, but I have not received a clear update. Location: Panaji, Goa. Please acknowledge the complaint and advise me on the next step. Regards, A concerned citizen",,"Panaji, Goa",
EM001093,Email,2025-06-27 17:28:00,"The waiting time at the public service office in {place} was very long and there was no clear queue or token information. Dear Sir/Madam, I wanted to check whether someone could look into the following matter regarding a public service issue in Bhubaneswar. The waiting time at the public service office in the online service portal was very long and there was no clear queue or token information. Could the process be improved for citizens? Location: Bhubaneswar, Odisha. I hope the department can look into this soon. Regards, A concerned citizen",,"Bhubaneswar, Odisha",
EM001094,Email,2025-09-18 21:19:00,"I could not find clear information about the procedure for a public service in {place}. Different pages seem to give different instructions. Dear Sir/Madam, I wanted to bring a problem to your notice regarding a public service issue in Shillong. I could not find clear information about the procedure for a public service in the online service portal. Different pages seem to give different instructions. Please provide a single, updated source of information. Location: Shillong, Meghalaya. Please let me know if any additional details are required. Regards, A concerned citizen",,"Shillong, Meghalaya",
EM001095,Email,2025-06-26 13:38:00,"I could not find clear information about the procedure for a public service in {place}. Different pages seem to give different instructions. Dear Sir/Madam, I am contacting your department because I have been facing a problem regarding a public service issue in Ranchi. I could not find clear information about the procedure for a public service in the district service office. Different pages seem to give different instructions. Please provide a single, updated source of information. Location: Ranchi, Jharkhand. Please acknowledge the complaint and advise me on the next step. Regards, A concerned citizen",,"Ranchi, Jharkhand",
EM001096,Email,2025-07-28 10:42:00,"I submitted a service request a few weeks ago and have not received any meaningful update. Dear Sir/Madam, I am a resident of the area and would like to raise a concern regarding a public service issue in Kohima. I submitted a service request a few weeks ago and have not received any meaningful update. I would appreciate a clear status and expected resolution time. Location: Kohima, Nagaland. I hope the department can look into this soon. Regards, A concerned citizen",,"Kohima, Nagaland",
EM001097,Email,2025-08-21 22:08:00,"The waiting time at the public service office in {place} was very long and there was no clear queue or token information. Dear Sir/Madam, I am contacting your department because I have been facing a problem regarding a public service issue in Shillong. The waiting time at the public service office in our municipal area was very long and there was no clear queue or token information. Could the process be improved for citizens? I am attaching no personal documents; I only want the service issue to be addressed. Location: Shillong, Meghalaya. Kindly let me know what action can be taken. Regards, A concerned citizen",,"Shillong, Meghalaya",
EM001098,Email,2025-12-10 15:50:00,"The waiting time at the public service office in {place} was very long and there was no clear queue or token information. Dear Sir/Madam, I would like to request your help regarding an issue in my locality regarding a public service issue in Shimla. The waiting time at the public service office in the district service office was very long and there was no clear queue or token information. Could the process be improved for citizens? Location: Shimla, Himachal Pradesh. Thank you for taking the time to read this. Regards, A concerned citizen",,"Shimla, Himachal Pradesh",
EM001099,Email,2025-08-15 05:13:00,"I submitted a service request a few weeks ago and have not received any meaningful update. Dear Sir/Madam, I am a resident of the area and would like to raise a concern regarding a public service issue in New Delhi. I submitted a service request a few weeks ago and have not received any meaningful update. I would appreciate a clear status and expected resolution time. I understand that some delays are unavoidable, but the current situation is becoming difficult. Location: New Delhi, Delhi. Thank you for taking the time to read this. Regards, A concerned citizen",,"New Delhi, Delhi",
EM001100,Email,2025-12-21 22:01:00,"I have been trying to get a municipal service issue resolved in {place}, but the request has been passed between offices without a clear response. Dear Sir/Madam, I would like to request your help regarding an issue in my locality regarding a public service issue in Gurugram. I have been trying to get a municipal service issue resolved in the local municipal office, but the request has been passed between offices without a clear response. Could someone please take ownership of the complaint and provide an update? Location: Gurugram, Haryana. Kindly let me know what action can be taken. Regards, A concerned citizen",,"Gurugram, Haryana",
EM001101,Email,2025-04-19 06:06:00,"The waiting time at the public service office in {place} was very long and there was no clear queue or token information. Dear Sir/Madam, I am writing to report an issue regarding a public service issue in Imphal. The waiting time at the public service office in our municipal area was very long and there was no clear queue or token information. Could the process be improved for citizens? I am attaching no personal documents; I only want the service issue to be addressed. Location: Imphal, Manipur. Thank you for taking the time to read this. Regards, A concerned citizen",,"Imphal, Manipur",
EM001102,Email,2025-04-11 14:17:00,"The waiting time at the public service office in {place} was very long and there was no clear queue or token information. Dear Sir/Madam, I am writing to report an issue regarding a public service issue in Lucknow. The waiting time at the public service office in the local municipal office was very long and there was no clear queue or token information. Could the process be improved for citizens? I am mainly looking for a clear update and a practical solution. Location: Lucknow, Uttar Pradesh. I would appreciate an update when possible. Regards, A concerned citizen",,"Lucknow, Uttar Pradesh",
EM001103,Email,2025-06-01 15:24:00,"The waiting time at the public service office in {place} was very long and there was no clear queue or token information. Dear Sir/Madam, I am contacting your department because I have been facing a problem regarding a public service issue in Hyderabad. The waiting time at the public service office in the citizen service centre was very long and there was no clear queue or token information. Could the process be improved for citizens? I am attaching no personal documents; I only want the service issue to be addressed. Location: Hyderabad, Telangana. I hope the department can look into this soon. Regards, A concerned citizen",,"Hyderabad, Telangana",
EM001104,Email,2025-05-14 06:30:00,"I have been trying to get a municipal service issue resolved in {place}, but the request has been passed between offices without a clear response. Dear Sir/Madam, I would like to request your help regarding an issue in my locality regarding a public service issue in Raipur. I have been trying to get a municipal service issue resolved in the local municipal office, but the request has been passed between offices without a clear response. Could someone please take ownership of the complaint and provide an update? I am attaching no personal documents; I only want the service issue to be addressed. Location: Raipur, Chhattisgarh. Please acknowledge the complaint and advise me on the next step. Regards, A concerned citizen",,"Raipur, Chhattisgarh",
EM001105,Email,2025-11-19 00:00:00,"Follow-up: The government service portal was unavailable several times while I was trying to submit a request from {place}. Dear Sir/Madam, I am writing after trying to get this issue resolved locally regarding a public service issue in Ranchi. The government service portal was unavailable several times while I was trying to submit a request from the district service office. Please check whether there is a technical issue. Location: Ranchi, Jharkhand. I hope the department can look into this soon. Regards, A concerned citizen",,"Ranchi, Jharkhand",
EM001106,Email,2025-10-04 10:24:00,"I could not find clear information about the procedure for a public service in {place}. Different pages seem to give different instructions. Dear Sir/Madam, I am not sure which department handles this, so I am writing here for assistance regarding a public service issue in Visakhapatnam. I could not find clear information about the procedure for a public service in the citizen service centre. Different pages seem to give different instructions. Please provide a single, updated source of information. Location: Visakhapatnam, Andhra Pradesh. Please acknowledge the complaint and advise me on the next step. Regards, A concerned citizen",,"Visakhapatnam, Andhra Pradesh",
EM001107,Email,2025-04-21 04:06:00,"Request for assistance - I submitted a service request a few weeks ago and have not received any meaningful update. Dear Sir/Madam, I am writing to report an issue regarding a public service issue in Srinagar. I submitted a service request a few weeks ago and have not received any meaningful update. I would appreciate a clear status and expected resolution time. I understand that some delays are unavoidable, but the current situation is becoming difficult. Location: Srinagar, Jammu and Kashmir. I would appreciate an update when possible. Regards, A concerned citizen",,"Srinagar, Jammu and Kashmir",
EM001108,Email,2025-02-26 06:19:00,"The government service portal was unavailable several times while I was trying to submit a request from {place}. Dear Sir/Madam, I wanted to bring a problem to your notice regarding a public service issue in Kochi. The government service portal was unavailable several times while I was trying to submit a request from the online service portal. Please check whether there is a technical issue. Location: Kochi, Kerala. Please acknowledge the complaint and advise me on the next step. Regards, A concerned citizen",,"Kochi, Kerala",
EM001109,Email,2025-03-26 06:29:00,"The waiting time at the public service office in {place} was very long and there was no clear queue or token information. Dear Sir/Madam, I am writing after trying to get this issue resolved locally regarding a public service issue in Pune. The waiting time at the public service office in the citizen service centre was very long and there was no clear queue or token information. Could the process be improved for citizens? I am mainly looking for a clear update and a practical solution. Location: Pune, Maharashtra. Kindly let me know what action can be taken. Regards, A concerned citizen",,"Pune, Maharashtra",
EM001110,Email,2025-03-28 21:13:00,"I could not find clear information about the procedure for a public service in {place}. Different pages seem to give different instructions. Dear Sir/Madam, I am a resident of the area and would like to raise a concern regarding a public service issue in Panaji. I could not find clear information about the procedure for a public service in the local municipal office. Different pages seem to give different instructions. Please provide a single, updated source of information. This is not the first time we have faced this problem. Location: Panaji, Goa. I would appreciate an update when possible. Regards, A concerned citizen",,"Panaji, Goa",
EM001111,Email,2025-09-14 18:28:00,"I submitted a service request a few weeks ago and have not received any meaningful update. Dear Sir/Madam, I am contacting your department because I have been facing a problem regarding a public service issue in Bhopal. I submitted a service request a few weeks ago and have not received any meaningful update. I would appreciate a clear status and expected resolution time. Location: Bhopal, Madhya Pradesh. I would appreciate an update when possible. Regards, A concerned citizen",,"Bhopal, Madhya Pradesh",
EM001112,Email,2025-11-09 07:25:00,"I have been trying to get a municipal service issue resolved in {place}, but the request has been passed between offices without a clear response. Dear Sir/Madam, I am writing to report an issue regarding a public service issue in Patna. I have been trying to get a municipal service issue resolved in the local municipal office, but the request has been passed between offices without a clear response. Could someone please take ownership of the complaint and provide an update? I am mainly looking for a clear update and a practical solution. Location: Patna, Bihar. I would appreciate an update when possible. Regards, A concerned citizen",,"Patna, Bihar",
EM001113,Email,2025-09-24 23:27:00,"The government service portal was unavailable several times while I was trying to submit a request from {place}. Dear Sir/Madam, I am not sure which department handles this, so I am writing here for assistance regarding a public service issue in Bhubaneswar. The government service portal was unavailable several times while I was trying to submit a request from the district service office. Please check whether there is a technical issue. I am mainly looking for a clear update and a practical solution. Location: Bhubaneswar, Odisha. Please acknowledge the complaint and advise me on the next step. Regards, A concerned citizen",,"Bhubaneswar, Odisha",
EM001114,Email,2025-10-17 20:02:00,"Follow-up: The waiting time at the public service office in {place} was very long and there was no clear queue or token information. Dear Sir/Madam, I am a resident of the area and would like to raise a concern regarding a public service issue in Dehradun. The waiting time at the public service office in our municipal area was very long and there was no clear queue or token information. Could the process be improved for citizens? Location: Dehradun, Uttarakhand. I hope the department can look into this soon. Regards, A concerned citizen",,"Dehradun, Uttarakhand",
EM001115,Email,2025-11-25 03:27:00,"I have been trying to get a municipal service issue resolved in {place}, but the request has been passed between offices without a clear response. Dear Sir/Madam, I would like to request your help regarding an issue in my locality regarding a public service issue in Guwahati. I have been trying to get a municipal service issue resolved in our municipal area, but the request has been passed between offices without a clear response. Could someone please take ownership of the complaint and provide an update? Location: Guwahati, Assam. Please let me know if any additional details are required. Regards, A concerned citizen",,"Guwahati, Assam",
EM001116,Email,2025-09-07 04:11:00,"I have been trying to get a municipal service issue resolved in {place}, but the request has been passed between offices without a clear response. Dear Sir/Madam, I would like to request your help regarding an issue in my locality regarding a public service issue in Srinagar. I have been trying to get a municipal service issue resolved in the citizen service centre, but the request has been passed between offices without a clear response. Could someone please take ownership of the complaint and provide an update? I am attaching no personal documents; I only want the service issue to be addressed. Location: Srinagar, Jammu and Kashmir. Please acknowledge the complaint and advise me on the next step. Regards, A concerned citizen",,"Srinagar, Jammu and Kashmir",
EM001117,Email,2025-01-14 11:22:00,"The waiting time at the public service office in {place} was very long and there was no clear queue or token information. Dear Sir/Madam, I am writing after trying to get this issue resolved locally regarding a public service issue in Panaji. The waiting time at the public service office in the district service office was very long and there was no clear queue or token information. Could the process be improved for citizens? Location: Panaji, Goa. I hope the department can look into this soon. Regards, A concerned citizen",,"Panaji, Goa",
EM001118,Email,2025-05-29 18:41:00,"I have been trying to get a municipal service issue resolved in {place}, but the request has been passed between offices without a clear response. Dear Sir/Madam, I wanted to check whether someone could look into the following matter regarding a public service issue in Puducherry. I have been trying to get a municipal service issue resolved in the local municipal office, but the request has been passed between offices without a clear response. Could someone please take ownership of the complaint and provide an update? Location: Puducherry, Puducherry. I hope the department can look into this soon. Regards, A concerned citizen",,"Puducherry, Puducherry",
EM001119,Email,2025-04-10 19:58:00,"Request for assistance - The waiting time at the public service office in {place} was very long and there was no clear queue or token information. Dear Sir/Madam, I am writing to report an issue regarding a public service issue in Pune. The waiting time at the public service office in the online service portal was very long and there was no clear queue or token information. Could the process be improved for citizens? Location: Pune, Maharashtra. Please let me know if any additional details are required. Regards, A concerned citizen",,"Pune, Maharashtra",
EM001120,Email,2025-09-08 20:14:00,"Concern regarding I could not find clear information about the procedure for a public service in {place}. Different pages seem to give different instructions. Dear Sir/Madam, I wanted to bring a problem to your notice regarding a public service issue in Jaipur. I could not find clear information about the procedure for a public service in the citizen service centre. Different pages seem to give different instructions. Please provide a single, updated source of information. Location: Jaipur, Rajasthan. I would appreciate an update when possible. Regards, A concerned citizen",,"Jaipur, Rajasthan",
EM001121,Email,2025-06-12 22:16:00,"The waiting time at the public service office in {place} was very long and there was no clear queue or token information. Dear Sir/Madam, I am writing to report an issue regarding a public service issue in Aizawl. The waiting time at the public service office in the citizen service centre was very long and there was no clear queue or token information. Could the process be improved for citizens? I am mainly looking for a clear update and a practical solution. Location: Aizawl, Mizoram. Thank you for taking the time to read this. Regards, A concerned citizen",,"Aizawl, Mizoram",
EM001122,Email,2025-12-02 10:02:00,"I submitted a service request a few weeks ago and have not received any meaningful update. Dear Sir/Madam, I would like to request your help regarding an issue in my locality regarding a public service issue in Dehradun. I submitted a service request a few weeks ago and have not received any meaningful update. I would appreciate a clear status and expected resolution time. Location: Dehradun, Uttarakhand. Thank you for taking the time to read this. Regards, A concerned citizen",,"Dehradun, Uttarakhand",
EM001123,Email,2025-12-21 02:59:00,"I could not find clear information about the procedure for a public service in {place}. Different pages seem to give different instructions. Dear Sir/Madam, I am contacting your department because I have been facing a problem regarding a public service issue in Srinagar. I could not find clear information about the procedure for a public service in our municipal area. Different pages seem to give different instructions. Please provide a single, updated source of information. I am mainly looking for a clear update and a practical solution. Location: Srinagar, Jammu and Kashmir. I would appreciate an update when possible. Regards, A concerned citizen",,"Srinagar, Jammu and Kashmir",
EM001124,Email,2025-12-04 23:02:00,"I submitted a service request a few weeks ago and have not received any meaningful update. Dear Sir/Madam, I would like to request your help regarding an issue in my locality regarding a public service issue in Kolkata. I submitted a service request a few weeks ago and have not received any meaningful update. I would appreciate a clear status and expected resolution time. Location: Kolkata, West Bengal. Thank you for taking the time to read this. Regards, A concerned citizen",,"Kolkata, West Bengal",
EM001125,Email,2025-07-04 19:44:00,"I could not find clear information about the procedure for a public service in {place}. Different pages seem to give different instructions. Dear Sir/Madam, I am a resident of the area and would like to raise a concern regarding a public service issue in Itanagar. I could not find clear information about the procedure for a public service in the online service portal. Different pages seem to give different instructions. Please provide a single, updated source of information. Location: Itanagar, Arunachal Pradesh. Kindly let me know what action can be taken. Regards, A concerned citizen",,"Itanagar, Arunachal Pradesh",
EM001126,Email,2025-08-21 20:00:00,"The government service portal was unavailable several times while I was trying to submit a request from {place}. Dear Sir/Madam, I would like to request your help regarding an issue in my locality regarding a public service issue in Leh. The government service portal was unavailable several times while I was trying to submit a request from our municipal area. Please check whether there is a technical issue. Location: Leh, Ladakh. Please acknowledge the complaint and advise me on the next step. Regards, A concerned citizen",,"Leh, Ladakh",
EM001127,Email,2025-10-26 17:47:00,"The government service portal was unavailable several times while I was trying to submit a request from {place}. Dear Sir/Madam, I wanted to check whether someone could look into the following matter regarding a public service issue in Ahmedabad. The government service portal was unavailable several times while I was trying to submit a request from the online service portal. Please check whether there is a technical issue. I had also mentioned this to the local office, but I have not received a clear update. Location: Ahmedabad, Gujarat. Please let me know if any additional details are required. Regards, A concerned citizen",,"Ahmedabad, Gujarat",
EM001128,Email,2025-08-30 00:39:00,"I submitted a service request a few weeks ago and have not received any meaningful update. Dear Sir/Madam, I am writing after trying to get this issue resolved locally regarding a public service issue in Shimla. I submitted a service request a few weeks ago and have not received any meaningful update. I would appreciate a clear status and expected resolution time. Location: Shimla, Himachal Pradesh. Please acknowledge the complaint and advise me on the next step. Regards, A concerned citizen",,"Shimla, Himachal Pradesh",
EM001129,Email,2025-12-29 12:26:00,"I submitted a service request a few weeks ago and have not received any meaningful update. Dear Sir/Madam, I am writing after trying to get this issue resolved locally regarding a public service issue in Leh. I submitted a service request a few weeks ago and have not received any meaningful update. I would appreciate a clear status and expected resolution time. I am attaching no personal documents; I only want the service issue to be addressed. Location: Leh, Ladakh. Kindly let me know what action can be taken. Regards, A concerned citizen",,"Leh, Ladakh",
EM001130,Email,2025-12-05 17:26:00,"I submitted a service request a few weeks ago and have not received any meaningful update. Dear Sir/Madam, I am writing after trying to get this issue resolved locally regarding a public service issue in Kochi. I submitted a service request a few weeks ago and have not received any meaningful update. I would appreciate a clear status and expected resolution time. Location: Kochi, Kerala. Kindly let me know what action can be taken. Regards, A concerned citizen",,"Kochi, Kerala",
EM001131,Email,2025-12-02 09:24:00,"I have been trying to get a municipal service issue resolved in {place}, but the request has been passed between offices without a clear response. Dear Sir/Madam, I am not sure which department handles this, so I am writing here for assistance regarding a public service issue in Gurugram. I have been trying to get a municipal service issue resolved in the local municipal office, but the request has been passed between offices without a clear response. Could someone please take ownership of the complaint and provide an update? Location: Gurugram, Haryana. I hope the department can look into this soon. Regards, A concerned citizen",,"Gurugram, Haryana",
EM001132,Email,2025-06-13 05:43:00,"I could not find clear information about the procedure for a public service in {place}. Different pages seem to give different instructions. Dear Sir/Madam, I wanted to check whether someone could look into the following matter regarding a public service issue in Shimla. I could not find clear information about the procedure for a public service in our municipal area. Different pages seem to give different instructions. Please provide a single, updated source of information. Location: Shimla, Himachal Pradesh. Thank you for taking the time to read this. Regards, A concerned citizen",,"Shimla, Himachal Pradesh",
EM001133,Email,2025-09-16 14:43:00,"Request for assistance - I have been trying to get a municipal service issue resolved in {place}, but the request has been passed between offices without a clear response. Dear Sir/Madam, I am contacting your department because I have been facing a problem regarding a public service issue in Imphal. I have been trying to get a municipal service issue resolved in the district service office, but the request has been passed between offices without a clear response. Could someone please take ownership of the complaint and provide an update? Location: Imphal, Manipur. Please let me know if any additional details are required. Regards, A concerned citizen",,"Imphal, Manipur",
EM001134,Email,2025-04-15 14:59:00,"Request for assistance - I could not find clear information about the procedure for a public service in {place}. Different pages seem to give different instructions. Dear Sir/Madam, I would like to request your help regarding an issue in my locality regarding a public service issue in Shillong. I could not find clear information about the procedure for a public service in the local municipal office. Different pages seem to give different instructions. Please provide a single, updated source of information. I understand that some delays are unavoidable, but the current situation is becoming difficult. Location: Shillong, Meghalaya. Please let me know if any additional details are required. Regards, A concerned citizen",,"Shillong, Meghalaya",
